company-phone-number,created-date,violation_date,consumer-city,consumer-state,consumer-area-code,subject,recorded-message-or-robocall,violation-date
3162058111,2023-10-11 12:24:15,,,Oregon,458.0,No Subject Provided,Y,2023-10-10 16:47:00
6505096839,2023-10-11 12:24:15,,Redding,California,530.0,Other,N,2023-10-11 09:10:00
9152572778,2023-10-11 12:24:07,,East Meadow,New York,516.0,Other,Y,2023-10-11 11:44:00
5755922750,2023-10-11 12:24:05,,Albuquerque,New Mexico,505.0,Other,Y,2023-09-26 15:20:00
2817604447,2023-10-11 12:23:52,,,Ohio,330.0,Other,N,2023-10-11 12:22:00
4092070910,2023-10-11 12:23:49,,GILMER,Texas,903.0,Charities,Y,2023-10-11 11:21:00
7736444965,2023-10-11 12:23:44,,,Michigan,810.0,Other,N,2023-10-05 11:28:00
7253331773,2023-10-11 12:23:40,,,Texas,713.0,Home improvement  & cleaning,Y,2023-10-04 12:23:00
5308588682080,2023-10-11 12:23:33,,Oroville,California,530.0,Other,Y,2023-10-10 20:58:00
8504480492,2023-10-11 12:23:32,,,Florida,813.0,Other,Y,2023-10-11 10:21:00
3135241163,2023-10-11 12:23:26,,,Florida,386.0,Other,,2023-10-11 11:43:00
8508012130,2023-10-11 12:23:24,,Pensacola,Florida,850.0,Other,Y,2023-10-11 11:20:00
2535079481,2023-10-11 12:23:17,,Federal Way,Washington,253.0,Home improvement  & cleaning,N,2023-10-11 09:15:00
3232873693,2023-10-11 12:23:11,,,California,818.0,Dropped call or no message,Y,2023-10-05 09:28:00
8886747381,2023-10-11 12:23:10,,Manlius,New York,315.0,"Calls pretending to be government, businesses, or family and friends",Y,2023-10-11 12:17:00
5757288917,2023-10-11 12:23:09,,Albuquerque,New Mexico,505.0,Dropped call or no message,Y,2023-09-26 15:47:00
5712818759,2023-10-11 12:23:09,,,Oregon,458.0,No Subject Provided,Y,2023-10-11 07:59:00
5862710711,2023-10-11 12:22:55,,MACOMB,Michigan,586.0,Dropped call or no message,Y,2023-10-07 17:19:00
7736444965,2023-10-11 12:22:52,,,Michigan,810.0,Other,N,2023-10-05 17:31:00
6316592889,2023-10-11 12:22:47,,Sacramento,California,925.0,Medical  & prescriptions,Y,2023-10-09 14:16:00
4405491902,2023-10-11 12:22:47,,,Florida,386.0,Other,,2023-10-11 11:13:00
2603261729,2023-10-11 12:22:40,,Redding,California,530.0,Other,N,2023-10-10 15:11:00
6303312210,2023-10-11 12:22:38,,,North Carolina,910.0,"Energy, solar,  & utilities",Y,2023-10-11 12:20:00
3475790125,2023-10-11 12:22:37,,Bayside,New York,718.0,Other,Y,2023-10-11 11:51:00
9867776397,2023-10-11 12:22:35,,,Ohio,330.0,Warranties  & protection plans,Y,2023-10-11 10:50:00
8443833638,2023-10-11 12:22:22,,Stacy,Minnesota,763.0,"Reducing your debt (credit cards, mortgage, student loans)",N,2023-10-11 09:50:00
5055191070,2023-10-11 12:22:20,,Albuquerque,New Mexico,505.0,Other,Y,2023-09-27 09:05:00
8284143910,2023-10-11 12:22:17,,Oroville,California,530.0,Dropped call or no message,Y,2023-10-11 09:14:00
7194559098,2023-10-11 12:22:11,,Colorado Springs,Colorado,719.0,Dropped call or no message,Y,2023-10-11 10:21:00
3478519838,2023-10-11 12:22:09,,Bronx,New York,347.0,"Reducing your debt (credit cards, mortgage, student loans)",N,2023-10-11 12:01:00
3203076460,2023-10-11 12:22:06,,Wilmette,Illinois,847.0,Dropped call or no message,Y,2023-10-10 18:48:00
2059471469,2023-10-11 12:22:01,,,Oregon,458.0,No Subject Provided,Y,2023-10-11 09:15:00
9012955466,2023-10-11 12:21:57,,martin,Tennessee,731.0,Warranties  & protection plans,N,2023-10-11 11:12:00
6518771849,2023-10-11 12:21:52,,North St. Paul,Minnesota,651.0,Other,Y,2023-09-07 14:57:00
2029459694,2023-10-11 12:21:47,,Irvine,California,415.0,Other,N,2023-10-11 09:19:00
3035325489,2023-10-11 12:21:41,,Colorado Springs,Colorado,719.0,Dropped call or no message,Y,2023-10-11 10:17:00
7736444965,2023-10-11 12:21:34,,,Michigan,810.0,No Subject Provided,N,2023-10-10 14:14:00
5054613323,2023-10-11 12:21:34,,Albuquerque,New Mexico,505.0,Other,Y,2023-09-27 09:09:00
5182445718,2023-10-11 12:21:31,,,New York,518.0,Other,,2023-10-11 12:13:00
808874197,2023-10-11 12:21:28,,ELGIN,Texas,512.0,Other,Y,2023-10-11 11:16:00
9097073776,2023-10-11 12:21:25,,,California,818.0,Dropped call or no message,Y,2023-10-05 11:18:00
3132094058,2023-10-11 12:21:12,,Northville,Michigan,313.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,2023-10-10 20:29:00
2293986669,2023-10-11 12:21:01,,Redding,California,530.0,Other,N,2023-10-10 14:30:00
8775083259,2023-10-11 12:20:58,,Agua Dulce,California,661.0,Other,Y,2023-10-11 09:03:00
3206133394,2023-10-11 12:20:56,,North St. Paul,Minnesota,651.0,Other,Y,2023-09-08 09:26:00
7736444965,2023-10-11 12:20:52,,,Michigan,810.0,Other,N,2023-10-10 17:31:00
8209465854,2023-10-11 12:20:50,,Hollywood,California,213.0,Charities,Y,2023-10-11 00:00:00
5056487767,2023-10-11 12:20:45,,Albuquerque,New Mexico,505.0,Other,Y,2023-09-27 09:11:00
3035315992,2023-10-11 12:20:37,,Colorado Springs,Colorado,719.0,Dropped call or no message,Y,2023-10-11 10:09:00
8177666883,2023-10-11 12:20:35,,,Texas,281.0,"Energy, solar,  & utilities",N,2023-10-11 11:15:00
2679339024,2023-10-11 12:20:26,,Lansdale,Pennsylvania,267.0,Other,Y,2023-10-11 12:08:00
5747253634,2023-10-11 12:20:22,,Goshen,Indiana,574.0,Other,,2023-10-11 11:22:00
4782023014,2023-10-11 12:20:14,,Dudley,Georgia,478.0,Warranties  & protection plans,Y,2023-10-11 10:49:00
5757288842,2023-10-11 12:20:05,,Albuquerque,New Mexico,505.0,Other,Y,2023-09-27 10:17:00
7736444965,2023-10-11 12:20:04,,,Michigan,810.0,Other,N,2023-10-11 09:03:00
7194019702,2023-10-11 12:20:02,,Colorado Springs,Colorado,719.0,Dropped call or no message,Y,2023-10-11 10:02:00
7632652877,2023-10-11 12:19:56,,,Minnesota,763.0,No Subject Provided,Y,2023-10-11 11:07:00
6517420443,2023-10-11 12:19:55,,North St. Paul,Minnesota,651.0,Other,Y,2023-09-08 11:53:00
8133082867,2023-10-11 12:19:46,,St Petersburg,Florida,727.0,Other,N,2023-10-10 16:01:00
3234099759,2023-10-11 12:19:46,,,California,818.0,Dropped call or no message,Y,2023-10-08 09:17:00
3132094058,2023-10-11 12:19:46,,,Michigan,313.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,2023-10-10 20:29:00
7692243040,2023-10-11 12:19:28,,Wilmette,Illinois,847.0,Dropped call or no message,Y,2023-10-09 20:13:00
5023934163,2023-10-11 12:19:24,,Redding,California,530.0,Other,N,2023-10-10 12:28:00
5056487403,2023-10-11 12:19:21,,Albuquerque,New Mexico,505.0,Other,Y,2023-09-27 11:02:00
7736444965,2023-10-11 12:19:07,,,Michigan,810.0,Other,N,2023-10-11 11:52:00
6513839754,2023-10-11 12:18:59,,North St. Paul,Minnesota,651.0,Other,Y,2023-09-08 12:34:00
8504666806,2023-10-11 12:18:50,,Sebastopol,California,415.0,Other,Y,2023-10-10 14:08:00
5053385093,2023-10-11 12:18:39,,Albuquerque,New Mexico,505.0,Other,Y,2023-09-27 12:12:00
2086689439,2023-10-11 12:18:35,,Pleasanton,California,925.0,"Reducing your debt (credit cards, mortgage, student loans)",N,2023-10-11 09:14:00
3056469587,2023-10-11 12:18:34,,,Colorado,303.0,Other,Y,2023-10-09 08:28:00
6812343679,2023-10-11 12:18:32,,Wilmette,Illinois,847.0,Dropped call or no message,Y,2023-10-09 11:39:00
3032953200,2023-10-11 12:18:22,,West Hollywood,California,310.0,Medical  & prescriptions,Y,2023-10-11 09:15:00
3234439547,2023-10-11 12:18:20,,,California,818.0,Dropped call or no message,Y,2023-10-09 12:25:00
3132094020,2023-10-11 12:18:15,,,Michigan,313.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,2023-10-11 09:33:00
3412099761,2023-10-11 12:18:06,,Redding,California,530.0,Other,N,2023-10-10 10:50:00
7324026294,2023-10-11 12:18:05,,,New Jersey,973.0,"Energy, solar,  & utilities",,2023-10-11 09:34:00
8882097668,2023-10-11 12:18:03,,Haines City,Florida,407.0,Medical  & prescriptions,N,2023-10-11 12:15:00
2408318791,2023-10-11 12:17:59,,Imperial,California,760.0,Other,Y,2023-10-11 09:14:00
6513599248,2023-10-11 12:17:58,,North St. Paul,Minnesota,651.0,Other,Y,2023-09-08 16:58:00
3024035812,2023-10-11 12:17:57,,,Florida,386.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,2023-08-31 11:38:00
5152825295,2023-10-11 12:17:56,,,Iowa,515.0,Medical  & prescriptions,Y,2023-10-09 16:58:00
8137380979,2023-10-11 12:17:51,,St Petersburg,Florida,727.0,Other,N,2023-10-11 09:22:00
7044712821,2023-10-11 12:17:51,,Greensboro,North Carolina,252.0,Medical  & prescriptions,N,2023-10-11 12:00:00
5757472873,2023-10-11 12:17:49,,Albuquerque,New Mexico,505.0,Other,Y,2023-09-27 12:36:00
2187490742,2023-10-11 12:17:46,,,Georgia,912.0,No Subject Provided,Y,2023-10-11 12:01:00
8888086699,2023-10-11 12:17:42,,Vero Beach,Florida,772.0,Medical  & prescriptions,Y,2023-10-11 12:06:00
9414213202,2023-10-11 12:17:38,,,Florida,941.0,Dropped call or no message,Y,2023-10-11 10:28:00
5732550317,2023-10-11 12:17:32,,Wilmette,Illinois,847.0,Dropped call or no message,Y,2023-10-05 10:53:00
5202108962,2023-10-11 12:17:27,,Tucson,Arizona,520.0,Medical  & prescriptions,Y,2023-10-11 09:10:00
7657699945,2023-10-11 12:17:24,,Martinsville,Indiana,765.0,Other,Y,2023-10-11 12:11:00
8599554233,2023-10-11 12:17:20,,,Texas,832.0,Other,Y,2023-09-21 18:28:00
6013533855,2023-10-11 12:17:16,,Goshen,Indiana,574.0,Other,,2023-10-10 17:26:00
3132094063,2023-10-11 12:17:07,,,Michigan,313.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,2023-10-11 12:15:00
5072043823,2023-10-11 12:16:54,,North St. Paul,Minnesota,651.0,Other,Y,2023-09-09 12:45:00
8136165335,2023-10-11 12:16:52,,St Petersburg,Florida,727.0,Other,N,2023-10-11 09:21:00
4103846390,2023-10-11 12:16:50,,Westminster,Maryland,443.0,Other,N,2023-10-11 12:10:00
8282210040,2023-10-11 12:16:50,,,North Carolina,828.0,Other,Y,2023-10-11 12:00:00
8888404693,2023-10-11 12:16:48,,Oak Forest,Illinois,708.0,Medical  & prescriptions,Y,2023-10-11 10:55:00
5753633191,2023-10-11 12:16:45,,Albuquerque,New Mexico,505.0,Other,Y,2023-09-27 14:05:00
5202108510,2023-10-11 12:16:44,,Tucson,Arizona,520.0,Medical  & prescriptions,Y,2023-10-11 08:03:00
8176780399,2023-10-11 12:16:42,,Redding,California,530.0,Other,N,2023-10-10 09:16:00
5744002944,2023-10-11 12:16:37,,Goshen,Indiana,574.0,Other,,2023-10-10 16:11:00
8392930721,2023-10-11 12:16:28,,,South Carolina,803.0,No Subject Provided,,2023-10-11 11:54:00
3055021432,2023-10-11 12:16:16,,DORAL,Florida,305.0,Medical  & prescriptions,N,2023-10-11 12:09:00
6614561095,2023-10-11 12:16:15,,Pittsburgrh,Pennsylvania,412.0,Dropped call or no message,Y,2023-09-13 14:58:00
9546742245,2023-10-11 12:16:10,,,Florida,954.0,Other,Y,2023-10-11 11:47:00
3204369652,2023-10-11 12:16:08,,Wilmette,Illinois,847.0,Dropped call or no message,,2023-10-10 11:07:00
8165754146,2023-10-11 12:16:08,,,Florida,386.0,"Calls pretending to be government, businesses, or family and friends",Y,2023-10-03 13:21:00
5202108219,2023-10-11 12:16:07,,Tucson,Arizona,520.0,Medical  & prescriptions,Y,2023-10-11 07:02:00
9543748915,2023-10-11 12:16:06,,,Florida,561.0,Dropped call or no message,Y,2023-10-11 12:06:00
2818868725,2023-10-11 12:15:59,,,Texas,832.0,Other,Y,2023-09-13 09:54:00
5056487690,2023-10-11 12:15:58,,Albuquerque,New Mexico,505.0,Other,Y,2023-09-27 15:48:00
2096903062,2023-10-11 12:15:50,,,California,818.0,Dropped call or no message,Y,2023-10-11 08:28:00
7273542414,2023-10-11 12:15:40,,St Petersburg,Florida,727.0,Other,N,2023-10-11 09:17:00
3133513407,2023-10-11 12:15:38,,North St. Paul,Minnesota,651.0,Other,Y,2023-09-13 11:20:00
5202108945,2023-10-11 12:15:30,,Tucson,Arizona,520.0,Medical  & prescriptions,Y,2023-10-10 14:53:00
3526525040,2023-10-11 12:15:18,,Redding,California,530.0,Other,N,2023-10-09 15:29:00
5754891922,2023-10-11 12:15:13,,Albuquerque,New Mexico,505.0,Other,Y,2023-09-28 09:04:00
8162568847,2023-10-11 12:14:55,,,Florida,386.0,"Calls pretending to be government, businesses, or family and friends",Y,2023-09-20 13:12:00
8012108732,2023-10-11 12:14:55,,,Utah,801.0,No Subject Provided,N,2023-10-11 08:57:00
4122405658,2023-10-11 12:14:49,,Pittsburgrh,Pennsylvania,412.0,Dropped call or no message,Y,2023-09-21 12:40:00
6512739236,2023-10-11 12:14:48,,North St. Paul,Minnesota,651.0,Other,Y,2023-09-15 15:44:00
5202109780,2023-10-11 12:14:47,,Tucson,Arizona,520.0,Medical  & prescriptions,Y,2023-10-10 13:50:00
4798493791,2023-10-11 12:14:44,,Wheeling,Illinois,847.0,"Calls pretending to be government, businesses, or family and friends",Y,2023-10-11 10:28:00
5757472714,2023-10-11 12:14:21,,Albuquerque,New Mexico,505.0,Other,Y,2023-09-29 09:20:00
5203295866,2023-10-11 12:14:13,,,California,619.0,"Calls pretending to be government, businesses, or family and friends",N,2023-10-11 09:04:00
8389002433,2023-10-11 12:14:05,,Wilmette,Illinois,847.0,Dropped call or no message,Y,2023-10-10 10:38:00
7274098275,2023-10-11 12:13:59,,St Petersburg,Florida,727.0,Other,N,2023-10-11 09:04:00
2394238016,2023-10-11 12:13:57,,,Florida,561.0,Dropped call or no message,Y,2023-10-11 12:13:00
9702870959,2023-10-11 12:13:50,,North St. Paul,Minnesota,651.0,Other,Y,2023-09-16 10:56:00
5202109036,2023-10-11 12:13:48,,Tucson,Arizona,520.0,Medical  & prescriptions,Y,2023-10-10 12:46:00
8037265434,2023-10-11 12:13:40,,Lugoff,South Carolina,803.0,Other,N,2023-10-11 11:43:00
8312013452,2023-10-11 12:13:38,,Redding,California,530.0,Other,N,2023-10-09 14:07:00
8173419100,2023-10-11 12:13:37,,Saint Helena Island,South Carolina,678.0,Other,Y,2023-10-09 13:32:00
,2023-10-11 12:13:33,,Florida,Florida,803.0,Other,Y,2023-10-10 12:09:00
5757472128,2023-10-11 12:13:32,,Albuquerque,New Mexico,505.0,Other,Y,2023-10-02 09:18:00
3056863081,2023-10-11 12:13:28,,Satsuma,Florida,417.0,Other,,2023-10-11 12:08:00
7576124526,2023-10-11 12:13:07,,Wilmette,Illinois,847.0,Dropped call or no message,Y,2023-10-09 13:32:00
4127752013,2023-10-11 12:13:04,,Pittsburgrh,Pennsylvania,412.0,Dropped call or no message,Y,2023-09-22 10:23:00
989213730682,2023-10-11 12:13:01,,,Ohio,614.0,Other,N,2023-10-11 11:43:00
5202107889,2023-10-11 12:12:59,,Tucson,Arizona,520.0,Medical  & prescriptions,Y,2023-10-10 11:43:00
2014093325,2023-10-11 12:12:59,,GREENSBORO,North Carolina,336.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,2023-10-11 12:09:00
8162568847,2023-10-11 12:12:50,,,Florida,386.0,"Calls pretending to be government, businesses, or family and friends",Y,2023-09-20 13:12:00
5056487641,2023-10-11 12:12:47,,Albuquerque,New Mexico,505.0,Other,Y,2023-10-02 09:27:00
3206133394,2023-10-11 12:12:43,,North St. Paul,Minnesota,651.0,Other,Y,2023-09-16 18:06:00
2604689092,2023-10-11 12:12:36,,Goshen,Indiana,574.0,Other,,2023-10-09 11:26:00
3216775590,2023-10-11 12:12:31,,,Florida,904.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,2023-10-11 10:37:00
2094098362,2023-10-11 12:12:22,,Omaha,Rhode Island,401.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,2023-08-21 11:51:00
8883416577,2023-10-11 12:12:18,,,Wisconsin,608.0,"Lotteries, prizes  & sweepstakes",Y,2023-10-11 10:35:00
5202108852,2023-10-11 12:12:18,,Tucson,Arizona,520.0,Medical  & prescriptions,Y,2023-10-10 09:48:00
2609461114,2023-10-11 12:12:13,,Redding,California,530.0,Other,N,2023-10-09 12:38:00
5052099681,2023-10-11 12:12:07,,Albuquerque,New Mexico,505.0,Other,Y,2023-10-02 10:02:00
2602618410,2023-10-11 12:12:05,,Wilmette,Illinois,847.0,Dropped call or no message,Y,2023-10-05 16:28:00
8662722936,2023-10-11 12:12:00,,Eastlake,Ohio,440.0,Other,N,2023-10-09 09:26:00
5126418484,2023-10-11 12:11:56,,,Ohio,513.0,Dropped call or no message,Y,2023-10-11 11:07:00
5132333322,2023-10-11 12:11:52,,Saint Helena Island,Georgia,678.0,Other,Y,2023-10-11 12:04:00
9104484195,2023-10-11 12:11:47,,,North Carolina,910.0,Other,Y,2023-10-11 11:50:00
8883937610,2023-10-11 12:11:47,,North St. Paul,Minnesota,651.0,Other,Y,2023-09-18 11:31:00
6602075994,2023-10-11 12:11:44,,,Missouri,660.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,2023-10-11 00:00:00
2094098362,2023-10-11 12:11:39,,Omaha,Rhode Island,401.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,2023-08-22 09:40:00
2548530846,2023-10-11 12:11:37,,Goshen,Indiana,574.0,Other,,2023-10-06 13:19:00
,2023-10-11 12:11:27,,Tucson,Arizona,520.0,Medical  & prescriptions,Y,2023-10-10 08:44:00
3106335253,2023-10-11 12:11:26,,Burbank,California,818.0,Home improvement  & cleaning,N,2023-10-10 23:59:00
9804589652,2023-10-11 12:11:19,,,North Carolina,910.0,Other,Y,2023-10-11 11:47:00
5753633410,2023-10-11 12:11:15,,Albuquerque,New Mexico,505.0,Other,Y,2023-10-04 09:45:00
2026587827,2023-10-11 12:11:14,,Wilmette,Illinois,847.0,Dropped call or no message,Y,2023-10-05 12:08:00
3082600929,2023-10-11 12:11:12,,South Ozone Park,New York,917.0,Medical  & prescriptions,N,2023-10-11 12:05:00
,2023-10-11 12:11:04,,,South Carolina,843.0,Medical  & prescriptions,Y,2023-10-11 12:00:00
2257257702,2023-10-11 12:11:00,,Pittsburgrh,Pennsylvania,412.0,Dropped call or no message,Y,2023-10-06 16:51:00
8703592343,2023-10-11 12:10:56,,North St. Paul,Minnesota,651.0,Other,Y,2023-09-18 12:48:00
2704052055,2023-10-11 12:10:55,,Goshen,Indiana,574.0,Other,,2023-10-06 12:27:00
4405713591,2023-10-11 12:10:50,,Eastlake,Ohio,440.0,Other,N,2023-10-09 11:42:00
8033236452,2023-10-11 12:10:45,,Lugoff,South Carolina,803.0,Other,N,2023-10-11 11:17:00
5202108129,2023-10-11 12:10:44,,Tucson,Arizona,520.0,Medical  & prescriptions,Y,2023-10-10 07:42:00
2172809938,2023-10-11 12:10:39,,Omaha,Rhode Island,401.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,2023-08-25 13:07:00
7275913325,2023-10-11 12:10:37,,St Petersburg,Florida,727.0,Other,N,2023-10-11 12:02:00
6513957075,2023-10-11 12:10:36,,,Minnesota,507.0,No Subject Provided,N,2023-10-09 13:33:00
7862514808,2023-10-11 12:10:32,,Beaufort,South Carolina,843.0,Other,Y,2023-10-11 10:21:00
2157954525,2023-10-11 12:10:31,,,Pennsylvania,215.0,Other,N,2023-10-11 11:43:00
2994221131,2023-10-11 12:10:29,,McMinnville,Tennessee,615.0,Medical  & prescriptions,Y,2023-10-11 08:50:00
5058684628,2023-10-11 12:10:26,,Albuquerque,New Mexico,505.0,Other,Y,2023-10-04 13:23:00
2096924285,2023-10-11 12:10:22,,,Washington,206.0,Dropped call or no message,Y,2023-10-10 10:50:00
5748048302,2023-10-11 12:10:13,,Goshen,Indiana,574.0,Other,,2023-10-05 13:51:00
8337831601,2023-10-11 12:10:09,,Saint Helena Island,Georgia,678.0,Other,Y,2023-10-09 11:39:00
5202108285,2023-10-11 12:10:06,,Tucson,Arizona,520.0,Medical  & prescriptions,Y,2023-10-10 07:10:00
3206133405,2023-10-11 12:10:04,,North St. Paul,Minnesota,651.0,Other,Y,2023-09-19 11:40:00
4642102955,2023-10-11 12:10:00,,Wilmette,Illinois,847.0,Dropped call or no message,Y,2023-10-05 08:25:00
8014312466,2023-10-11 12:09:56,,,Utah,801.0,"Reducing your debt (credit cards, mortgage, student loans)",N,2023-10-11 10:08:00
2292851314,2023-10-11 12:09:52,,Omaha,Rhode Island,401.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,2023-08-30 13:38:00
8164784200,2023-10-11 12:09:49,,,Missouri,660.0,Other,N,2023-10-11 08:22:00
7252669598,2023-10-11 12:09:45,,Pittsburgrh,Pennsylvania,412.0,Dropped call or no message,Y,2023-10-07 12:20:00
4404332048,2023-10-11 12:09:42,,Eastlake,Ohio,440.0,Other,N,2023-10-09 13:01:00
5758002541,2023-10-11 12:09:41,,Albuquerque,New Mexico,505.0,Other,Y,2023-10-05 15:29:00
7132448470,2023-10-11 12:09:36,,Beaufort,South Carolina,843.0,Other,Y,2023-10-11 10:20:00
7372922421,2023-10-11 12:09:32,,,Texas,737.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,2023-10-11 10:00:00
7656998964,2023-10-11 12:09:26,,Goshen,Indiana,574.0,Other,,2023-10-05 13:35:00
5202109421,2023-10-11 12:09:23,,Tucson,Arizona,520.0,Medical  & prescriptions,Y,2023-10-10 07:00:00
6122131493,2023-10-11 12:09:16,,,Minnesota,507.0,No Subject Provided,N,2023-10-03 08:15:00
2393785926,2023-10-11 12:09:07,,Omaha,Rhode Island,401.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,2023-09-05 14:56:00
3059025844,2023-10-11 12:09:04,,,Florida,305.0,No Subject Provided,N,2023-10-11 12:01:00
6602042603,2023-10-11 12:09:00,,,Missouri,660.0,Other,N,2023-10-10 15:58:00
3262366978,2023-10-11 12:08:59,,North St. Paul,Minnesota,651.0,Other,Y,2023-09-22 09:14:00
7192851481,2023-10-11 12:08:54,,Saint Helena Island,South Carolina,678.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,2023-10-10 15:34:00
8127083765,2023-10-11 12:08:47,,Goshen,Indiana,574.0,Other,,2023-10-04 09:45:00
7262392548,2023-10-11 12:08:46,,Albuquerque,New Mexico,505.0,Other,Y,2023-10-06 15:50:00
7208011156,2023-10-11 12:08:41,,Eastlake,Ohio,440.0,Other,N,2023-10-09 15:38:00
7863405478,2023-10-11 12:08:36,,Beaufort,South Carolina,843.0,Other,Y,2023-10-10 16:56:00
4028162462,2023-10-11 12:08:29,,,Louisiana,337.0,Other,N,2023-10-11 11:10:00
6502049920,2023-10-11 12:08:14,,Omaha,Rhode Island,401.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,2023-09-07 10:59:00
5054770786,2023-10-11 12:08:03,,Albuquerque,New Mexico,505.0,Other,Y,2023-10-09 14:17:00
5748599534,2023-10-11 12:07:59,,Goshen,Indiana,574.0,Medical  & prescriptions,,2023-10-02 13:38:00
6514273357,2023-10-11 12:07:57,,North St. Paul,Minnesota,651.0,Other,Y,2023-09-22 15:44:00
9408556943,2023-10-11 12:07:57,,Angleton,Texas,940.0,"Calls pretending to be government, businesses, or family and friends",N,2023-10-11 10:52:00
3202001146,2023-10-11 12:07:53,,,Minnesota,507.0,No Subject Provided,N,2023-09-27 10:48:00
3475790125,2023-10-11 12:07:46,,Bayside,New York,718.0,Other,Y,2023-10-11 10:30:00
7203792562,2023-10-11 12:07:33,,Eastlake,Ohio,440.0,Other,N,2023-10-09 17:01:00
2393785926,2023-10-11 12:07:31,,Omaha,Rhode Island,401.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,2023-09-08 18:41:00
8287075004,2023-10-11 12:07:25,,Clarksville,Tennessee,931.0,Other,N,2023-10-11 10:10:00
5054770811,2023-10-11 12:07:24,,Albuquerque,New Mexico,505.0,Other,Y,2023-10-09 14:38:00
3058013146,2023-10-11 12:07:24,,Beaufort,South Carolina,843.0,Other,Y,2023-10-10 13:49:00
2312225176,2023-10-11 12:07:20,,,Michigan,248.0,No Subject Provided,N,2023-10-11 10:55:00
2135585138,2023-10-11 12:07:15,,Simi Valley,California,805.0,Dropped call or no message,Y,2023-10-10 14:48:00
8337351891,2023-10-11 12:07:11,,West Warwick,Rhode Island,833.0,Other,Y,2023-10-11 00:00:00
5056202549,2023-10-11 12:07:09,,ALBUQUERQUE,Illinois,630.0,Other,N,2023-10-11 09:53:00
1088451920,2023-10-11 12:07:06,,,Idaho,208.0,Charities,Y,2023-10-05 08:00:00
6519469383,2023-10-11 12:07:03,,North St. Paul,Minnesota,651.0,Other,Y,2023-09-23 11:55:00
9039773407,2023-10-11 12:07:02,,,New Mexico,505.0,Dropped call or no message,Y,2023-10-11 10:02:00
2186077399,2023-10-11 12:06:55,,Angleton,Texas,940.0,"Calls pretending to be government, businesses, or family and friends",N,2023-10-11 11:02:00
7653446082,2023-10-11 12:06:54,,Goshen,Indiana,574.0,Other,,2023-10-02 13:30:00
2393785926,2023-10-11 12:06:47,,Omaha,Rhode Island,401.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,2023-09-09 12:10:00
4022043533,2023-10-11 12:06:47,,,Nebraska,402.0,Charities,Y,2023-10-11 11:01:00
9033212976,2023-10-11 12:06:45,,Port Saint Lucie,Florida,772.0,"Calls pretending to be government, businesses, or family and friends",Y,2023-10-11 11:59:00
4102281000,2023-10-11 12:06:45,,,,201.0,Dropped call or no message,N,2023-10-11 11:44:00
5056487906,2023-10-11 12:06:41,,Albuquerque,New Mexico,505.0,Other,Y,2023-10-10 09:50:00
5075351460,2023-10-11 12:06:32,,,Minnesota,507.0,No Subject Provided,N,2023-09-27 08:22:00
7314998945,2023-10-11 12:06:27,,Bronx,New York,347.0,Other,N,2023-10-11 12:00:00
7209156789,2023-10-11 12:06:21,,Eastlake,Ohio,440.0,Other,N,2023-10-09 17:41:00
8648652722,2023-10-11 12:06:14,,Lugoff,South Carolina,803.0,Other,Y,2023-10-11 09:17:00
6029448668,2023-10-11 12:06:07,,Grand junction,Arizona,602.0,Home security  & alarms,N,2023-10-11 10:04:00
4074991096,2023-10-11 12:06:05,,ORLANDO,Florida,407.0,Other,Y,2023-10-11 12:03:00
2393785926,2023-10-11 12:06:02,,Omaha,Rhode Island,401.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,2023-09-11 09:54:00
3053369947,2023-10-11 12:06:01,,Beaufort,South Carolina,843.0,Other,Y,2023-10-10 12:52:00
8289490084,2023-10-11 12:06:00,,CATAWBA,North Carolina,828.0,No Subject Provided,,2023-10-11 12:01:00
2088451924,2023-10-11 12:05:56,,,Idaho,208.0,Other,Y,2023-10-09 14:00:00
5754891995,2023-10-11 12:05:54,,Albuquerque,New Mexico,505.0,Other,Y,2023-10-10 10:10:00
6513000438,2023-10-11 12:05:52,,North St. Paul,Minnesota,651.0,Other,Y,2023-09-25 11:01:00
5059743054,2023-10-11 12:05:52,,ALBUQUERQUE,Illinois,630.0,Other,N,2023-10-10 14:44:00
5056571767,2023-10-11 12:05:52,,,New Mexico,505.0,Dropped call or no message,Y,2023-10-10 12:14:00
